PMT angle, (pencil beam; diffuser):(total number of photons, number of reflected photons)
9.11847778484164, 4448000, 95602, 4444000, 95897
0, 5993000, 128950, 5995000, 129662
12.0896077610188, 6354000, 137043, 6360000, 136879
22.654529969829795, 4930000, 108151, 4933000, 107820
29.545728336654577, 2609000, 58733, 2602000, 58998
0, 6349000, 136963, 6353000, 136657
11.765081851751518, 5729000, 123987, 5740000, 123631
19.76624897040672, 3475000, 75481, 3478000, 75665
