x position (mm), y position (mm), z position (mm), cosine of the angle, total number of photons, number of absorbed photons, absorption ratios , errors, outliers: (x,y,z)
-44.5, -44.5, 246.5679495594159, 0.9998000563695831, 629.6680151805645, 318.6491129427238, 0.5060589155879984, 0.15491933384829668
-44.5, -43.5, 246.68870939896792, 0.999800513949775, 797.2202277035141, 144.66147062220023, 0.18145735092411602, 0.14491376746189438
-44.5, -42.5, 246.82000434803786, 0.9998009704491027, 796.6893108191699, 0.0, 0.0, 0.15491933384829668
-44.5, -41.5, 246.9545167765317, 0.9998014258679991, 848.5553893492324, 0.0, 0.0, 0.15491933384829668
-44.5, -40.5, 247.08568584746072, 0.9998018802068965, 780.0237167243215, 0.0, 0.0, 0.15491933384829668
-44.5, -39.5, 247.2074282495393, 0.9998023334662257, 790.5765130545311, 0.0, 0.0, 0.14491376746189438
-44.5, -38.5, 247.32609614375195, 0.9998027856464167, 789.2355855486919, 0.0, 0.0, 0.15491933384829668
-44.5, -37.5, 247.44169277355667, 0.999803236747898, 763.0905966237026, 0.0, 0.0, 0.14491376746189438
-44.5, -36.5, 247.55422129419338, 0.9998036867710972, 788.195620727615, 0.7656905789609072, 0.000971447390501951, 0.15811388300841897
-44.5, -35.5, 247.6636847731126, 0.9998041357164409, 782.9481054957988, 0.0, 0.0, 0.14491376746189438
-44.5, -34.5, 247.77008619039128, 0.9998045835843544, 778.4191180540587, 0.0, 0.0, 0.15811388300841897
-44.5, -33.5, 247.87342843913612, 0.9998050303752621, 790.5043517939049, 0.0, 0.0, 0.15811388300841897
-44.5, -32.5, 247.9737143258741, 0.999805476089587, 768.3506572133356, 0.0, 0.0, 0.0
-44.5, -31.5, 248.0709465709308, 0.9998059207277512, 790.8013931717682, 0.0, 0.0, 0.0
-44.5, -30.5, 248.16512780879617, 0.9998063642901758, 781.1431325577116, 0.0, 0.0, 0.0
-44.5, -29.5, 248.25626058847843, 0.9998068067772804, 785.5166807282127, 0.0, 0.0, 0.0
-44.5, -28.5, 248.3443473738455, 0.999807248189484, 793.1719876800324, 0.0, 0.0, 0.0
-44.5, -27.5, 248.42939054395464, 0.999807688527204, 796.4374373450136, 0.0, 0.0, 0.0
-44.5, -26.5, 248.5113923933704, 0.9998081277908573, 781.9615013061774, 0.0, 0.0, 0.0
-44.5, -25.5, 248.59035513247028, 0.9998085659808591, 783.388861642184, 0.0, 0.0, 0.0
-44.5, -24.5, 248.66628088773928, 0.9998090030976238, 785.3515721901388, 0.0, 0.0, 0.0
-44.5, -23.5, 248.7391717020525, 0.9998094391415646, 782.6440690084361, 0.0, 0.0, 0.0
-44.5, -22.5, 248.8090295349463, 0.9998098741130939, 763.5862814461688, 0.0, 0.0, 0.0
-44.5, -21.5, 248.87909155965664, 0.9998103080126225, 865.1505261076849, 0.0, 0.0, 0.0
-44.5, -20.5, 248.9458668755996, 0.9998107408405605, 777.5772075701232, 0.0, 0.0, 0.0
-44.5, -19.5, 249.0063340227976, 0.9998111725973169, 792.8177650434494, 0.0, 0.0, 0.0
-44.5, -18.5, 249.0637753567043, 0.9998116032832993, 772.7153444616597, 0.0, 0.0, 0.0
-44.5, -17.5, 249.11819241562893, 0.9998120328989145, 792.7560701938354, 0.0, 0.0, 0.0
-44.5, -16.5, 249.16958665595175, 0.9998124614445681, 794.7743506138539, 0.0, 0.0, 0.0
-44.5, -15.5, 249.21795945231543, 0.9998128889206647, 793.1496227772398, 0.0, 0.0, 0.0
-44.5, -14.5, 249.2633120978058, 0.9998133153276075, 786.873912627809, 0.0, 0.0, 0.0
-44.5, -13.5, 249.30564580412178, 0.9998137406657992, 777.017847183946, 0.9306242620601765, 0.0011976871128931313, 0.0
-44.5, -12.5, 249.34496170173458, 0.9998141649356408, 793.352965464624, 0.0, 0.0, 0.0
-44.5, -11.5, 249.38126084003534, 0.9998145881375325, 789.7633862110453, 0.0, 0.0, 0.0
-44.5, -10.5, 249.41454418747335, 0.9998150102718736, 771.3814242574559, 1.9997966282843747, 0.0025924874068745055, 0.0
-44.5, -9.5, 249.44481263168217, 0.9998154313390618, 785.7686180634519, 10.002333714090836, 0.012729362670071834, 0.0
-44.5, -8.5, 249.4720669795964, 0.9998158513394944, 789.986443941939, 102.01572233214584, 0.1291360416554738, 0.0
-44.5, -7.5, 249.49630795755667, 0.9998162702735669, 786.9284677527743, 217.97847769132676, 0.2769991004567496, 0.0
-44.5, -6.5, 249.51753621140477, 0.9998166881416743, 782.0435627606229, 272.5714091342999, 0.3485373732533769, 0.0
-44.5, -5.5, 249.53575230656824, 0.9998171049442103, 787.631295961476, 347.8362300475738, 0.4416231704238767, 0.0
-44.5, -4.5, 249.5509567281337, 0.9998175206815674, 779.6456757806808, 391.12611699741257, 0.5016716300077816, 0.0
-44.5, -3.5, 249.56314988091071, 0.9998179353541371, 790.0499624223966, 449.64459856018453, 0.5691343838325305, 0.0
-44.5, -2.5, 249.57233208948423, 0.99981834896231, 769.0915396517822, 411.6342590579603, 0.5352214110225864, 0.0
-44.5, -1.5, 249.578503598257, 0.9998187615064754, 782.3410532956137, 429.02497095918557, 0.5483861151756216, 0.0
-44.5, -0.5, 249.58166457148158, 0.9998191729870217, 771.3709002874856, 419.1345257334995, 0.5433631545826922, 0.0
-44.5, 0.5, 249.58171725407166, 0.9998195834043361, 872.0475312969135, 486.0853656813419, 0.5574069626209861, 0.0
-44.5, 1.5, 249.578503598257, 0.9998199927588047, 790.640444856307, 441.392699924434, 0.5582723509732086, 0.0
-44.5, 2.5, 249.57233208948418, 0.9998204010508127, 795.6752544396978, 425.41021198890047, 0.5346530630621004, 0.0
-44.5, 3.5, 249.56314988091071, 0.999820808280744, 787.6802191383938, 419.41843726839744, 0.5324729846931785, 0.0
-44.5, 4.5, 249.55095672813368, 0.9998212144489816, 787.1595696436947, 422.892625622486, 0.5372387530191712, 0.0
